sentence,label,confidence,publication_date,url,title,source
"Chris Mukiza, executive director of UBOS, said the joint programme is a fundamental step in bringing the entire National Statistical System (NSS) to the same wavelength and in appreciation of the need for quality data at all levels.",quality_technical_defect,0.5671544977168709,2024-02-06,https://observer.ug/news/ubos-un-entities-move-to-implement-shs-156bn-joint-project/,"UBOS, UN entities move to implement Shs 156bn joint project",The Observer
"Engineer by Monday you’re in Kampala, we’re going to refine your qualifications,” said Onek.",quality_technical_defect,0.5670276010460481,2021-09-20,https://observer.ug/news/angry-pm-nabbanja-cancels-shs-1-8bn-kyegegwa-road-contract/,Angry PM Nabbanja terminates Shs 1.8bn Kyegegwa road contract,The Observer
"Despite the plant’s adherence to waste disposal standards, plastic pollution and poor waste practices persist among residents and visitors.",quality_technical_defect,0.5670000328205723,2024-12-04,https://observer.ug/news/uganda-airlines-flight-path-project-to-mitigate-bird-strikes/,Uganda Airlines flight path project to mitigate bird strikes,The Observer
Bagiire said the UN report confirms findings of its own internal review commissioned last year.,quality_technical_defect,0.5669960696911825,2018-03-29,https://observer.ug/news/kampala-roads-are-death-traps-report/,Kampala roads are death traps – report,The Observer
"So, if the contractors insist that these suppliers provide only quality products, it will help the local industries grow,” Azuba said.",quality_technical_defect,0.5668335584557694,2017-08-03,https://observer.ug/news/jinja-bridge-40-percent-complete/,Jinja bridge 40 percent complete,The Observer
Thousands of cracks have emerged in the Chinese-built plant that could knock the entire thing offline.,quality_technical_defect,0.5667040640654576,2023-02-08,https://observer.ug/news/china-s-belt-road-objectives-shifting/,China’s Belt & Road objectives shifting,The Observer
"However, they can’t fix a washing basin with running water and light the airport to the standards of the International Air Transport Association (IATA).",quality_technical_defect,0.5666478168041377,2020-09-01,https://observer.ug/viewpoint/entebbe-airport-please-style-up/,Entebbe airport please style up,The Observer
"Part of these works involve the replacement of the wooden poles with concrete technology in swamps, conductor upgrade and installation of line protection devices.",quality_technical_defect,0.5666094499444999,2021-03-02,https://observer.ug/viewpoint/northern-uganda-will-get-reliable-power-supply-soon/,Northern Uganda will get reliable power supply soon,The Observer
"But Allan Ssempebwa, the Uganda National Roads Authority (UNRA) media manager, allays any fears of shoddy work and instead says it is a routine exercise by the contractor to test the strength of the surface before putting a permanent layer.",quality_technical_defect,0.5661544884555311,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"An engineer like Balimwezo comes with a hands-on appreciation of project design, feasibility studies, cost estimations and quality control.",quality_technical_defect,0.5660151099918931,2025-09-10,https://observer.ug/viewpoint/does-kampala-need-an-engineer-or-lawyer-heres-my-perspective-as-a-contractor/,Does Kampala need an engineer or lawyer? Here’s my perspective as a contractor,The Observer
"First of all, we have stadiums like the Kyabazinga stadium in Bugembe, where Cranes has played international games before, and clearly, this is a stadium that needs renovation to the now considered international standards.",quality_technical_defect,0.5659945697630597,2024-07-10,https://observer.ug/sports/how-will-busoga-benefit-from-successful-2027-afcon-pamoja-bid/,How will Busoga benefit from successful 2027 Afcon Pamoja bid?,The Observer
"Cel Uganda, Adroit Consult International, Makpaco, Quality Chemicals, KK Transporters, Ropani International and BMA Constructions and Fabrications.",quality_technical_defect,0.5656362631493407,2019-05-24,https://observer.ug/news/parliament-approves-shs-900bn-for-south-sudan-compensation/,Parliament approves Shs 900bn for South Sudan compensation,The Observer
Nabbanja said she will send a team of engineers from her office to take measurements of the road and also test the quality of murram used on the road.,quality_technical_defect,0.5655936834231909,2021-09-20,https://observer.ug/news/angry-pm-nabbanja-cancels-shs-1-8bn-kyegegwa-road-contract/,Angry PM Nabbanja terminates Shs 1.8bn Kyegegwa road contract,The Observer
“It was understood that sand was not the problem by people who specialise in materials science.,quality_technical_defect,0.5654902265677739,2017-07-14,https://observer.ug/news/karuma-isimba-dam-cracks-blamed-on-poor-ugandan-sand/,"Karuma, Isimba dam cracks blamed on Ugandan sand",The Observer
"“Over time, they will lose strength and we will know when to replace them.” However, Luyimbazi says, there is still some work to do.",quality_technical_defect,0.564901572886439,2018-10-24,https://observer.ug/lifestyle-entertainment/meet-luyimbazi-the-brains-behind-the-new-nile-bridge/,"Meet Luyimbazi, the brains behind the new Nile bridge",The Observer
"Otim said the heavy rains affected the construction work, especially because the area was dug but was soon filled with water and looked like a dam.",quality_technical_defect,0.5644912006116548,2021-05-02,https://observer.ug/news/lubowa-hospital-developer-blames-rain-covid-19-for-construction-delays/,"Lubowa hospital developer blames rain, COVID-19 for construction delays",The Observer
"How the e-portal works Under the UNBS Inspection and Clearance of Imports Regulation, 2022, all products covered by compulsory standards must undergo inspection before entering Uganda.",quality_technical_defect,0.5641800786812099,2025-08-05,https://observer.ug/business/unbs-launches-e-portal-to-streamline-import-inspections-and-cut-clearance-delays/,UNBS launches e-portal to streamline import inspections and cut clearance delays,The Observer
"However, The Observer has reliably learnt that there is more than meets the eye and this may have far-reaching implications for the promised gold standards of the 525m-long cable-stayed bridge.",quality_technical_defect,0.5639202634546282,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"“The bridge used to undergo regular repairs on the deck but the real danger was on the pillars that held it from underneath the water,” he says.",quality_technical_defect,0.5633801187170319,2018-10-24,https://observer.ug/lifestyle-entertainment/meet-luyimbazi-the-brains-behind-the-new-nile-bridge/,"Meet Luyimbazi, the brains behind the new Nile bridge",The Observer
The works will be undertaken through a Joint Venture of the Zenitaka Corporation and Hyundai Engineering and Construction Co.,quality_technical_defect,0.5633547338109435,2019-04-08,https://observer.ug/news/closed-old-jinja-bridge-safe-for-traffic-diversions-gen-katumba/,Closed old Jinja bridge safe for traffic diversions – Gen Katumba,The Observer
"That means you will have some head losses,” Mutikanga explained to Proscovia Njuki, the UEGCL board chairperson, during the tour of the facility.",quality_technical_defect,0.5632497113661435,2017-03-22,https://observer.ug/business/uegcl-doubts-karuma-dam-will-operate-at-full-capacity/,UEGCL doubts Karuma dam will operate at full capacity,The Observer
"The spillway’s damage became evident after the August 2022 flooding, which compromised its integrity and functionality.",quality_technical_defect,0.5632132698765021,2025-04-28,https://observer.ug/news/shs-2-trillion-isimba-dam-could-be-washed-away-soon-experts/,‘Shoddy’ Shs 2 trillion Isimba dam could be washed away soon – experts,The Observer
"So, much as I was the spearhead, it is a team effort and I greatly relied on the advice of various technical experts,” he says.",quality_technical_defect,0.563168314582963,2018-10-24,https://observer.ug/lifestyle-entertainment/meet-luyimbazi-the-brains-behind-the-new-nile-bridge/,"Meet Luyimbazi, the brains behind the new Nile bridge",The Observer
"According to the statement, the team comprises four engineers and two economists, geo-technicians and alignment experts, among others.",quality_technical_defect,0.5630946980951477,2017-09-13,https://observer.ug/business/china-exim-bank-starts-appraising-sgr-project/,China Exim Bank starts appraising SGR project,The Observer
